temperature,voltage
155.04408983914357,0.8830596094339622
154.1777032816185,0.8848345566037735
153.3175524198092,0.8865978615384615
152.4484716451393,0.8883690490566037
151.5804249690129,0.890144048076923
150.71223889864407,0.8919095865384615
149.83445563683142,0.8936959576923077
148.96405388327207,0.8954652117647058
148.09558927095853,0.8972329769230769
147.22198217055376,0.899004331372549
146.3453175471379,0.9007789596153847
145.47138732910156,0.90254469
144.59834229712393,0.9043099607843137
143.7143435010723,0.9060954999999999
142.8324139404297,0.9078699659999999
141.9647430419922,0.909623376
141.0763666489545,0.9114028019607844
140.18761810302735,0.9131907300000001
139.30268127441406,0.91496495
138.4243089325574,0.9167296816326531
137.54411346435546,0.918490452
136.64838928222656,0.920278932
135.77333990732828,0.9220303979166666
134.88140651157923,0.923796718367347
133.98496386469628,0.925581518367347
133.08436838785806,0.9273645833333334
132.18837451934814,0.9291432395833333
131.29417864481607,0.9309153020833333
130.40371411911985,0.9326751936170213
129.5064961115519,0.934446125
128.60283774517953,0.9362320978723404
127.70770761241083,0.9379900086956521
126.810019148157,0.9397503829787234
125.90087436107879,0.9415387425531915
124.99752625175144,0.9433003847826086
124.0944535628609,0.945066654347826
123.18277640964673,0.9468422152173914
122.27348526664402,0.9486214913043479
121.34988055021867,0.9504086043478261
120.43908996582032,0.952180871111111
119.53456462513317,0.9539304818181819
118.62613033718533,0.9556915333333333
117.70768391002308,0.9574671613636364
116.77969811179422,0.9592495522727272
115.8613211891868,0.9610224659090908
114.93649150049964,0.9627958930232559
114.01269478021666,0.9645628697674419
113.09263504383176,0.9663247674418606
112.15890378730242,0.9681027209302325
111.22620428176154,0.9698820142857143
110.29248246692475,0.9716519499999999
109.35674249558221,0.9734257571428571
108.41684499601038,0.9751982195121952
107.48218666634908,0.976961287804878
106.53609596810689,0.9787364048780487
105.58471586646104,0.9805250585365854
104.64144763946533,0.9822882999999999
100.79961827418187,0.984417993006993
99.54010601043701,0.9857826749999999
98.6011748510944,0.9875876355371901
97.61901752765363,0.9893722163461539
96.69082521137439,0.9911383252631579
95.71678673042045,0.9929175857142858
94.70450197107651,0.9946976058823529
93.81146663068289,0.9964656409638555
92.78681653811608,0.9982394691358025
91.81439316578401,1.0000021294871795
90.86581536787975,1.001759658227848
89.8334288597107,1.0035485
88.87311682763038,1.0053342077922078
87.81311500846566,1.0071038571428572
86.89824230639965,1.0088871168831168
85.8280317179362,1.01066724
84.84586069742839,1.0124253066666666
83.85637247721354,1.0141995866666667
82.895584848192,1.0159556666666667
81.90964013176995,1.017723391891892
80.893815252516,1.0195037222222223
79.8400581252407,1.0212765070422536
78.80568651471819,1.0230303142857142
77.84605912759271,1.024808661971831
76.74882297239442,1.0265913333333332
75.75574017953181,1.028356884057971
74.75881924836531,1.0301259275362318
73.71363101286046,1.0318910735294118
72.66841855256453,1.0336657971014493
71.60190862767837,1.0354519411764704
70.5776139461633,1.037227196969697
69.57186912767816,1.0389779696969696
68.5327217795632,1.0407601666666668
67.5099628993443,1.0425393015873015
66.43004298210144,1.04432175
65.36054986317953,1.0460898833333334
64.38740345689116,1.0478444098360655
63.28241329193115,1.0496328333333333
62.21725805874529,1.0514024310344827
61.12322041026333,1.0531577368421052
60.0678456624349,1.054927350877193
59.038229383271315,1.056716724137931
57.9664116599343,1.0585047636363636
56.846401759556365,1.0602688214285714
55.79494934082031,1.0620316545454545
54.739236967904226,1.0638163035714285
53.634725146823456,1.0655864074074073
52.58816549127752,1.067351309090909
51.48450594815341,1.0691297636363637
50.421822795161496,1.0708907592592591
49.29325311834162,1.0726614363636364
48.24299240112305,1.0744435454545453
47.15381014788592,1.076218148148148
45.99768961126154,1.0779932545454545
44.90057740388093,1.079761814814815
43.76208305358887,1.0815164444444445
42.64977604259144,1.0832902
41.50957750391077,1.0850763518518518
40.38171235570368,1.0868422264150943
39.201952898943865,1.0886091481481481
38.08233561882606,1.0903892692307693
36.953296436982995,1.0921629607843137
35.84381019592285,1.0939360999999999
34.72015595436096,1.0957089791666668
33.64063777094302,1.0974752608695653
32.636131199923426,1.0992340681818182
31.628874551682244,1.1010017857142858
30.685679509089542,1.1027726153846156
29.76281686731287,1.1045516756756757
28.916732788085938,1.106331205882353
28.08089323966734,1.1080993548387097
27.343104461143756,1.1098933103448276
26.729243914286297,1.1116715416666667
26.13006555466425,1.1134057142857143
25.673983150058323,1.1151764444444445
25.218845094953263,1.1169000714285715
24.905744393666584,1.1186145833333334
24.642580795288087,1.1203924
24.343599955240883,1.1222126666666667
24.203990697860718,1.124127
24.05856990814209,1.1259118333333333
23.798455374581472,1.127678857142857
23.67350959777832,1.1294734
23.562536239624023,1.131059
23.42128219604492,1.1327504
23.284477996826173,1.1345836
23.304784774780273,1.1363750000000001
22.984341621398926,1.13812475
23.08927297592163,1.13994925
22.747023582458496,1.1419225
22.851214090983074,1.1436546666666667
22.750438690185547,1.14516
22.582226181030272,1.1471792
22.564480463663738,1.1492413333333333
22.457189559936523,1.150795
22.3823184967041,1.152349
22.143753051757812,1.1541715
22.301433563232422,1.15613025
22.13359196980794,1.1579533333333334
22.03386942545573,1.1594796666666667
21.833346366882324,1.1612445
21.926228523254395,1.163129
21.769903818766277,1.1648253333333334
21.61398277282715,1.1666904
21.57537587483724,1.1685056666666667
21.5442214012146,1.170068
21.306061935424804,1.1720334
21.34826151529948,1.173725
21.264642238616943,1.175209
21.02550354003906,1.1770574
21.028090476989746,1.17884925
20.84316349029541,1.1807955
20.82055902481079,1.18264525
20.583280181884767,1.1842358000000002
20.63325080871582,1.1859442000000002
20.42984962463379,1.1876933333333333
20.262860774993896,1.189659875
20.18598429361979,1.191432
20.077679740058052,1.1931398888888889
19.967008018493654,1.19502
19.889607747395832,1.1968356666666666
19.744839321483266,1.198536090909091
19.671377159026733,1.2003269277108433
19.608053237199783,1.2020170625
19.49545358842419,1.2038033870967744
19.381522721510667,1.2055782153846153
19.267023606733844,1.2073457121212121
19.15201688494001,1.2091173857142856
19.036859621320453,1.2108899428571427
18.92255574056547,1.212641506849315
18.805973597935267,1.2144466714285715
18.690810721261162,1.2162143
18.575069233991098,1.2179863333333332
18.461229515075683,1.219750057142857
18.344904000418527,1.221521957142857
18.230032934269435,1.2232924366197184
18.11446977342878,1.2250692
18.000049918038503,1.2268343285714287
17.88643526349749,1.2285979142857142
17.771639496939525,1.2303693142857142
17.65765821430045,1.2321493802816903
17.542427588200223,1.2339265217391304
17.430082072382387,1.2356893478260869
17.316263444083077,1.2374719857142857
17.202781732531562,1.2392600724637681
17.08992424564085,1.2410340289855073
16.979074699291285,1.242791463768116
16.868237159621547,1.2445527464788733
16.756386717704878,1.2463320821917807
16.64563975922049,1.2481033698630137
16.537055720453676,1.249864927536232
16.425952234575824,1.251637983870968
16.315958411006605,1.2534141694915255
16.203986299954927,1.2552277846153845
16.100379398890905,1.256950085714286
15.993276800428118,1.2587131571428571
15.884122393681453,1.2604998923076922
15.777941612348165,1.2622873150684932
15.673861309885979,1.264014828125
15.567765486867804,1.2657927368421054
15.458434614641913,1.267613155172414
