time,temperature,voltage,current,name,type
0.014748573303222656,300.0012512207031,0.5624242,9.999782e-06,A541,DT670
0.22188210487365723,300.0012512207031,0.5624325,9.999788e-06,A541,DT670
0.42966341972351074,299.99847412109375,0.5624198,9.999823e-06,A541,DT670
0.6213109493255615,299.99847412109375,0.5624248,9.999799e-06,A541,DT670
0.8128788471221924,299.99847412109375,0.5624287,9.999826e-06,A541,DT670
1.0043601989746094,300.0008544921875,0.5624308,9.999791e-06,A541,DT670
1.1960647106170654,299.9954833984375,0.5624171,9.999782e-06,A541,DT670
1.3884224891662598,299.9954833984375,0.5624228,9.999815e-06,A541,DT670
1.580002784729004,299.9954833984375,0.5624355,9.999797e-06,A541,DT670
1.7715024948120117,300.0006408691406,0.5624308,9.9998e-06,A541,DT670
1.9636189937591553,299.9964904785156,0.5624222,9.999798e-06,A541,DT670
2.171114444732666,299.9964904785156,0.562422,9.999779e-06,A541,DT670
2.363676071166992,299.9964904785156,0.562434,9.999788e-06,A541,DT670
2.5706071853637695,300.0012512207031,0.5624317,9.999814e-06,A541,DT670
2.762986898422241,300.0012512207031,0.5624196,9.999808e-06,A541,DT670
2.954507827758789,299.9972839355469,0.5624353,9.999825e-06,A541,DT670
3.1467981338500977,299.9972839355469,0.5624382,9.999822e-06,A541,DT670
3.3383355140686035,300.00164794921875,0.5624291,9.999781e-06,A541,DT670
3.546588182449341,300.00164794921875,0.5624391,9.99979e-06,A541,DT670
3.7377588748931885,299.9958801269531,0.5624223,9.999788e-06,A541,DT670
3.929657459259033,299.9958801269531,0.5624332,9.999813e-06,A541,DT670
4.121326208114624,299.9958801269531,0.5624275,9.999788e-06,A541,DT670
4.312753438949585,300.0012512207031,0.5624332,9.999794e-06,A541,DT670
4.505244493484497,299.99847412109375,0.5624346,9.999809e-06,A541,DT670
4.696418285369873,299.99847412109375,0.5624248,9.999814e-06,A541,DT670
4.903958559036255,299.99847412109375,0.5624278,9.99979e-06,A541,DT670
5.096432447433472,300.00958251953125,0.562437,9.999828e-06,A541,DT670
5.303971529006958,300.0087890625,0.5624257,9.999802e-06,A541,DT670
5.49529767036438,300.0087890625,0.5624207,9.999785e-06,A541,DT670
5.687379598617554,300.0087890625,0.5624224,9.999817e-06,A541,DT670
5.894988059997559,300.0272216796875,0.5624273,9.999801e-06,A541,DT670
6.086780309677124,300.0292053222656,0.5624289,9.999804e-06,A541,DT670
6.278584003448486,300.0292053222656,0.5624262,9.999813e-06,A541,DT670
6.470955848693848,300.0292053222656,0.5624185,9.999794e-06,A541,DT670
6.662470817565918,300.0292053222656,0.562432,9.999809e-06,A541,DT670
6.870389461517334,300.0575866699219,0.5624217,9.999785e-06,A541,DT670
7.061929941177368,300.0617370605469,0.5624269,9.999804e-06,A541,DT670
7.253612279891968,300.0617370605469,0.5624198,9.999811e-06,A541,DT670
7.445408582687378,300.0617370605469,0.5624334,9.999778e-06,A541,DT670
7.653745651245117,300.09686279296875,0.562403,9.999781e-06,A541,DT670
7.84488844871521,300.1067810058594,0.5624138,9.999796e-06,A541,DT670
8.03679895401001,300.1067810058594,0.5624111,9.999803e-06,A541,DT670
8.228549003601074,300.1067810058594,0.5624166,9.999788e-06,A541,DT670
8.420412540435791,300.1496276855469,0.5624087,9.999809e-06,A541,DT670
8.612078666687012,300.1640930175781,0.5624146,9.999817e-06,A541,DT670
8.803666114807129,300.1640930175781,0.5624008,9.999792e-06,A541,DT670
9.011634826660156,300.1640930175781,0.5624115,9.999823e-06,A541,DT670
9.20345401763916,300.21429443359375,0.5624002,9.999809e-06,A541,DT670
9.396027326583862,300.21429443359375,0.5623884,9.999825e-06,A541,DT670
9.60274624824524,300.2317810058594,0.5625642,9.999791e-06,A541,DT670
9.794790267944336,300.2317810058594,0.5625681,9.999812e-06,A541,DT670
10.002302885055542,300.2317810058594,0.5625585,9.999793e-06,A541,DT670
10.194857358932495,300.2921142578125,0.5622042,9.999805e-06,A541,DT670
10.401915550231934,300.3129577636719,0.5623421,9.99982e-06,A541,DT670
10.5938138961792,300.3129577636719,0.5623506,9.999804e-06,A541,DT670
10.785476684570312,300.3129577636719,0.5623572,9.999805e-06,A541,DT670
10.97693920135498,300.3790588378906,0.5623626,9.99978e-06,A541,DT670
11.184484720230103,300.4023132324219,0.5623512,9.999808e-06,A541,DT670
11.376983404159546,300.4023132324219,0.5623351,9.999811e-06,A541,DT670
11.568964719772339,300.4023132324219,0.5623313,9.999777e-06,A541,DT670
11.776494026184082,300.4751892089844,0.5623344,9.999802e-06,A541,DT670
11.968843221664429,300.49981689453125,0.5623382,9.999816e-06,A541,DT670
12.160112380981445,300.49981689453125,0.5623304,9.999804e-06,A541,DT670
12.352478742599487,300.49981689453125,0.5623062,9.999789e-06,A541,DT670
12.543333530426025,300.5806884765625,0.5622961,9.999812e-06,A541,DT670
12.736356973648071,300.612060546875,0.5622846,9.999793e-06,A541,DT670
12.943084239959717,300.612060546875,0.5622813,9.999821e-06,A541,DT670
13.134922504425049,300.612060546875,0.5622502,9.999788e-06,A541,DT670
13.327108383178711,300.6935729980469,0.5622555,9.999809e-06,A541,DT670
13.518558502197266,300.6935729980469,0.5622442,9.999821e-06,A541,DT670
13.710003137588501,300.7223815917969,0.5622391,9.999802e-06,A541,DT670
13.917452812194824,300.7223815917969,0.5622122,9.999808e-06,A541,DT670
14.109530687332153,300.7223815917969,0.5622078,9.999807e-06,A541,DT670
14.316928386688232,300.8128356933594,0.5621952,9.999785e-06,A541,DT670
14.508938550949097,300.84564208984375,0.5621755,9.9998e-06,A541,DT670
14.700815677642822,300.84564208984375,0.5621644,9.999814e-06,A541,DT670
14.892284393310547,300.84564208984375,0.5621305,9.999807e-06,A541,DT670
15.084371566772461,300.9411315917969,0.5621399,9.999797e-06,A541,DT670
15.276065826416016,300.9765319824219,0.5621248,9.999784e-06,A541,DT670
15.467620372772217,300.9765319824219,0.5620964,9.999805e-06,A541,DT670
15.659775257110596,300.9765319824219,0.5620846,9.99978e-06,A541,DT670
15.85136890411377,301.07684326171875,0.5620564,9.999813e-06,A541,DT670
16.04335880279541,301.07684326171875,0.5620591,9.99978e-06,A541,DT670
16.23499298095703,301.1140441894531,0.5620322,9.999828e-06,A541,DT670
16.426652669906616,301.1140441894531,0.5620065,9.999789e-06,A541,DT670
16.618480443954468,301.1140441894531,0.5619919,9.999783e-06,A541,DT670
16.810500144958496,301.21697998046875,0.5619892,9.999807e-06,A541,DT670
17.00200629234314,301.25640869140625,0.5619459,9.999799e-06,A541,DT670
17.193929195404053,301.25640869140625,0.5619242,9.999792e-06,A541,DT670
17.38571858406067,301.25640869140625,0.5619113,9.999787e-06,A541,DT670
17.577296495437622,301.36456298828125,0.5618971,9.999794e-06,A541,DT670
17.78523564338684,301.4057922363281,0.5618737,9.999788e-06,A541,DT670
17.976877450942993,301.4057922363281,0.5618414,9.99982e-06,A541,DT670
18.16885757446289,301.4057922363281,0.5618221,9.999809e-06,A541,DT670
18.360368728637695,301.5166015625,0.5617909,9.999805e-06,A541,DT670
18.552283763885498,301.5166015625,0.561785,9.999786e-06,A541,DT670
18.74427819252014,301.5592346191406,0.561747,9.999809e-06,A541,DT670
18.935970306396484,301.5592346191406,0.5617167,9.999778e-06,A541,DT670
19.12754464149475,301.5592346191406,0.5616932,9.999805e-06,A541,DT670
19.335145235061646,301.6748962402344,0.5616817,9.999801e-06,A541,DT670
19.527205228805542,301.7161865234375,0.561654,9.999814e-06,A541,DT670
19.7189838886261,301.7161865234375,0.5616075,9.999801e-06,A541,DT670
19.91058373451233,301.7161865234375,0.5615938,9.999792e-06,A541,DT670
20.118462085723877,301.83447265625,0.5615606,9.999822e-06,A541,DT670
20.310338973999023,301.8785705566406,0.5615289,9.999797e-06,A541,DT670
20.502089262008667,301.8785705566406,0.5615,9.999786e-06,A541,DT670
20.693904638290405,301.8785705566406,0.5614734,9.999787e-06,A541,DT670
20.885916709899902,301.9991149902344,0.5614367,9.999785e-06,A541,DT670
21.077430486679077,302.04302978515625,0.5614097,9.999819e-06,A541,DT670
21.26904273033142,302.04302978515625,0.5613663,9.999805e-06,A541,DT670
21.476890563964844,302.04302978515625,0.5613413,9.999782e-06,A541,DT670
21.668516635894775,302.1672668457031,0.5613205,9.999807e-06,A541,DT670
21.87639546394348,302.1672668457031,0.5612767,9.999788e-06,A541,DT670
22.068522453308105,302.21539306640625,0.5612553,9.999801e-06,A541,DT670
22.25989580154419,302.21539306640625,0.5612112,9.999824e-06,A541,DT670
22.46846318244934,302.21539306640625,0.5611787,9.999813e-06,A541,DT670
22.659725427627563,302.3412780761719,0.5611408,9.9998e-06,A541,DT670
22.86722159385681,302.3864440917969,0.561104,9.999791e-06,A541,DT670
23.059172868728638,302.3864440917969,0.5610604,9.999799e-06,A541,DT670
23.251062393188477,302.3864440917969,0.5610234,9.9998e-06,A541,DT670
23.443066358566284,302.51202392578125,0.5610082,9.999788e-06,A541,DT670
23.634332180023193,302.5594177246094,0.560952,9.999793e-06,A541,DT670
23.826470375061035,302.5594177246094,0.5609156,9.999803e-06,A541,DT670
24.018332719802856,302.5594177246094,0.560889,9.999791e-06,A541,DT670
24.22583317756653,302.6840515136719,0.5608563,9.999797e-06,A541,DT670
24.417562246322632,302.7288513183594,0.5608194,9.99981e-06,A541,DT670
24.6091787815094,302.7288513183594,0.560757,9.999786e-06,A541,DT670
24.8010733127594,302.7288513183594,0.560734,9.999792e-06,A541,DT670
24.993149042129517,302.8525695800781,0.5607115,9.999818e-06,A541,DT670
25.200653076171875,302.8525695800781,0.5606602,9.999811e-06,A541,DT670
25.392447471618652,302.8976135253906,0.5606014,9.999816e-06,A541,DT670
25.584463119506836,302.8976135253906,0.560564,9.999773e-06,A541,DT670
25.776147842407227,302.8976135253906,0.5605311,9.999806e-06,A541,DT670
25.983646392822266,303.01416015625,0.5604898,9.999819e-06,A541,DT670
26.175740957260132,303.055419921875,0.5604448,9.999813e-06,A541,DT670
26.382957220077515,303.055419921875,0.5603908,9.999784e-06,A541,DT670
26.575231790542603,303.055419921875,0.5603594,9.999807e-06,A541,DT670
