time,temperature,voltage,current,name,type
0.0628843307495117,304.9621276855469,0.5494831,9.999821e-06,6D89,DT670
0.3739800453186035,304.9685974121094,0.5494771,9.999798e-06,6D89,DT670
0.5780737400054932,304.9685974121094,0.5494749,9.999809e-06,6D89,DT670
0.769284725189209,304.9639587402344,0.5494756,9.999792e-06,6D89,DT670
0.9612302780151368,304.9639587402344,0.5494692,9.999788e-06,6D89,DT670
1.153231143951416,304.9639587402344,0.5494702,9.999787e-06,6D89,DT670
1.344548225402832,304.9691772460937,0.5494849,9.999796e-06,6D89,DT670
1.5520894527435305,304.96514892578125,0.5494593,9.999791e-06,6D89,DT670
1.7438976764678955,304.96514892578125,0.5494577,9.999809e-06,6D89,DT670
1.936017990112305,304.96514892578125,0.5494587,9.999792e-06,6D89,DT670
2.127923488616944,304.9700012207031,0.5494639,9.999791e-06,6D89,DT670
2.319756269454956,304.9683837890625,0.5494633,9.999799e-06,6D89,DT670
2.527616024017334,304.9683837890625,0.5494469,9.999791e-06,6D89,DT670
2.719607353210449,304.9683837890625,0.5494436,9.999776e-06,6D89,DT670
2.9113776683807373,304.972412109375,0.5494469,9.999811e-06,6D89,DT670
3.102930784225464,304.972412109375,0.5494517,9.999777e-06,6D89,DT670
3.295207500457764,304.9691772460937,0.5494502,9.999784e-06,6D89,DT670
3.486172914505005,304.9691772460937,0.5494439,9.999811e-06,6D89,DT670
3.678983449935913,304.9691772460937,0.5494418,9.999814e-06,6D89,DT670
3.869950294494629,304.9728088378906,0.5494424,9.999783e-06,6D89,DT670
4.061600208282471,304.97320556640625,0.5494365,9.999808e-06,6D89,DT670
4.253749370574951,304.97320556640625,0.5494306,9.999796e-06,6D89,DT670
4.460819482803345,304.97320556640625,0.5494215,9.999801e-06,6D89,DT670
4.653222799301148,304.9701843261719,0.5494374,9.999783e-06,6D89,DT670
4.845701217651367,304.9659729003906,0.5494209,9.999797e-06,6D89,DT670
5.036612033843994,304.9659729003906,0.5494262,9.99978e-06,6D89,DT670
5.229209899902344,304.9659729003906,0.5494184,9.999813e-06,6D89,DT670
5.435987949371338,304.96636962890625,0.5494239,9.999801e-06,6D89,DT670
5.627669095993042,304.9578857421875,0.5494289,9.999781e-06,6D89,DT670
5.81976318359375,304.9578857421875,0.5494283,9.999776e-06,6D89,DT670
6.027278661727905,304.9578857421875,0.5494106,9.999805e-06,6D89,DT670
6.219779968261719,304.953857421875,0.549413,9.999803e-06,6D89,DT670
6.42683744430542,304.953857421875,0.5494168,9.999791e-06,6D89,DT670
6.61835241317749,304.94561767578125,0.5494238,9.999784e-06,6D89,DT670
6.811077833175659,304.94561767578125,0.5493958,9.999807e-06,6D89,DT670
7.002175807952881,304.94561767578125,0.5493966,9.999783e-06,6D89,DT670
7.194080352783203,304.9383544921875,0.549407,9.999816e-06,6D89,DT670
7.386317729949951,304.9294738769531,0.5494143,9.999814e-06,6D89,DT670
7.5786943435668945,304.9294738769531,0.5494064,9.999814e-06,6D89,DT670
7.769418716430664,304.9294738769531,0.5494165,9.999799e-06,6D89,DT670
7.962368249893188,304.92120361328125,0.5494004,9.999814e-06,6D89,DT670
8.153623104095459,304.9105224609375,0.5494012,9.999784e-06,6D89,DT670
8.345036745071411,304.9105224609375,0.5494097,9.99983e-06,6D89,DT670
8.537198543548584,304.9105224609375,0.5494061,9.999788e-06,6D89,DT670
8.744460105895996,304.9002380371094,0.5493971,9.999801e-06,6D89,DT670
8.93664026260376,304.9002380371094,0.5493965,9.999818e-06,6D89,DT670
9.127918243408203,304.8893737792969,0.5494003,9.999804e-06,6D89,DT670
9.335690021514893,304.8893737792969,0.549406,9.999791e-06,6D89,DT670
9.527265310287476,304.875244140625,0.5493903,9.999805e-06,6D89,DT670
9.719741582870483,304.875244140625,0.5494071,9.999821e-06,6D89,DT670
9.92710781097412,304.87164306640625,0.5494019,9.99979e-06,6D89,DT670
10.118816614151,304.87164306640625,0.5494019,9.999805e-06,6D89,DT670
10.32683801651001,304.87164306640625,0.5493937,9.999786e-06,6D89,DT670
10.51919412612915,304.85186767578125,0.5494061,9.999801e-06,6D89,DT670
10.726242065429688,304.8407897949219,0.5493983,9.999802e-06,6D89,DT670
10.917845726013184,304.8407897949219,0.5495825,9.999821e-06,6D89,DT670
11.126254558563232,304.8407897949219,0.5495847,9.999797e-06,6D89,DT670
11.317650556564333,304.8238830566406,0.5495908,9.999788e-06,6D89,DT670
11.509262323379517,304.8174133300781,0.5492361,9.999821e-06,6D89,DT670
11.701127767562866,304.8174133300781,0.549372,9.999821e-06,6D89,DT670
11.892804384231567,304.8174133300781,0.5493841,9.999811e-06,6D89,DT670
